bol_window,bol_std,long_ma,sharpe_ratio,win_rate
20,1.0,300,1.0875897946088229,30.47385620915033
20,1.5,300,1.0875897946088229,30.47385620915033
20,1.0,350,1.0058744261261998,30.24026512013256
20,1.5,350,1.0058744261261998,30.24026512013256
30,1.0,300,0.9962423245237805,30.09814612868048
30,1.5,300,0.9962423245237805,30.09814612868048
25,1.0,300,0.9642344189389158,30.704225352112672
25,1.5,300,0.9642344189389158,30.704225352112672
25,1.0,350,0.9358681067854484,30.37249283667622
25,1.5,350,0.9358681067854484,30.37249283667622
20,1.0,250,0.934184142679423,29.430379746835445
20,1.5,250,0.934184142679423,29.430379746835445
30,1.0,350,0.9309489839316273,29.54292084726867
30,1.5,350,0.9309489839316273,29.54292084726867
20,1.0,200,0.8592599323785189,29.79559748427673
20,1.5,200,0.8592599323785189,29.79559748427673
25,1.0,250,0.7977123818378113,29.66333030027298
25,1.5,250,0.7977123818378113,29.66333030027298
25,1.0,200,0.7889352257195735,30.36036036036036
25,1.5,200,0.7889352257195735,30.36036036036036
35,1.0,300,0.786077872201694,29.347826086956523
35,1.5,300,0.786077872201694,29.347826086956523
30,1.0,200,0.7749085657892354,29.71014492753623
30,1.5,200,0.7749085657892354,29.71014492753623
35,1.0,350,0.7270960195564314,29.38271604938272
35,1.5,350,0.7270960195564314,29.38271604938272
30,1.0,250,0.7176025880323178,28.90052356020942
30,1.5,250,0.7176025880323178,28.90052356020942
35,1.0,250,0.46639177068828996,28.42227378190255
35,1.5,250,0.46639177068828996,28.42227378190255
35,1.0,200,0.41912719906214757,29.024943310657598
35,1.5,200,0.41912719906214757,29.024943310657598
