bol_window,bol_std,long_ma,sharpe_ratio,win_rate
25,1.0,400,1.7530971969468416,38.33049403747871
25,1.5,400,1.7530971969468416,38.33049403747871
75,1.0,950,1.7187279276725773,36.771300448430495
75,1.5,950,1.7187279276725773,36.771300448430495
65,1.0,300,1.7098464798923612,35.59322033898305
65,1.5,300,1.7098464798923612,35.59322033898305
25,1.0,350,1.692249301136089,38.13559322033898
25,1.5,350,1.692249301136089,38.13559322033898
75,1.0,900,1.6887462506528041,35.714285714285715
75,1.5,900,1.6887462506528041,35.714285714285715
75,1.0,850,1.6881786951219697,36.08695652173913
75,1.5,850,1.6881786951219697,36.08695652173913
75,1.0,300,1.6575374077918938,34.572490706319705
75,1.5,300,1.6575374077918938,34.572490706319705
75,1.0,750,1.629250880213183,35.21739130434783
75,1.5,750,1.629250880213183,35.21739130434783
25,1.0,500,1.627554980984636,37.63250883392226
25,1.5,500,1.627554980984636,37.63250883392226
25,1.0,300,1.6018718673119159,37.5
25,1.5,300,1.6018718673119159,37.5
25,1.0,250,1.5956574722830377,37.64320785597381
25,1.5,250,1.5956574722830377,37.64320785597381
75,1.0,250,1.5816107415455622,34.519572953736656
75,1.5,250,1.5816107415455622,34.519572953736656
25,1.0,450,1.5757408796648875,37.80487804878049
25,1.5,450,1.5757408796648875,37.80487804878049
65,1.0,950,1.568942098797206,34.60076045627377
65,1.5,950,1.568942098797206,34.60076045627377
25,1.0,550,1.5671338325923574,37.03703703703704
25,1.5,550,1.5671338325923574,37.03703703703704
65,1.0,900,1.561273860896173,34.35114503816794
65,1.5,900,1.561273860896173,34.35114503816794
25,1.0,600,1.5565111611142184,36.55536028119508
25,1.5,600,1.5565111611142184,36.55536028119508
70,1.0,300,1.5528003379030433,34.26573426573427
70,1.5,300,1.5528003379030433,34.26573426573427
60,1.0,300,1.5478138262462062,34.92063492063492
60,1.5,300,1.5478138262462062,34.92063492063492
75,1.0,350,1.5440421456560638,33.33333333333333
75,1.5,350,1.5440421456560638,33.33333333333333
65,1.0,250,1.5423020953399331,34.527687296416936
65,1.5,250,1.5423020953399331,34.527687296416936
60,1.0,850,1.5416592778704432,34.87544483985765
60,1.5,850,1.5416592778704432,34.87544483985765
60,1.0,900,1.5317235591797032,34.40860215053764
60,1.5,900,1.5317235591797032,34.40860215053764
75,1.0,700,1.5286425416439748,34.74576271186441
75,1.5,700,1.5286425416439748,34.74576271186441
75,1.0,800,1.5263636550375543,35.21739130434783
75,1.5,800,1.5263636550375543,35.21739130434783
25,1.0,200,1.5220245561374637,37.51987281399046
25,1.5,200,1.5220245561374637,37.51987281399046
65,1.0,850,1.5159653557571353,34.58646616541353
65,1.5,850,1.5159653557571353,34.58646616541353
60,1.0,950,1.5111165798006483,34.285714285714285
60,1.5,950,1.5111165798006483,34.285714285714285
70,2.0,900,1.5023101131949885,44.375
70,2.5,900,1.5023101131949885,44.375
70,1.0,250,1.500824628337044,34.45945945945946
70,1.5,250,1.500824628337044,34.45945945945946
70,2.0,850,1.489214003968669,44.171779141104295
70,2.5,850,1.489214003968669,44.171779141104295
70,2.0,950,1.485291596233329,44.0251572327044
70,2.5,950,1.485291596233329,44.0251572327044
75,1.0,550,1.4720713987937868,33.057851239669425
75,1.5,550,1.4720713987937868,33.057851239669425
55,1.0,850,1.466604404828126,35.0
55,1.5,850,1.466604404828126,35.0
75,1.0,200,1.46483207134959,34.0983606557377
75,1.5,200,1.46483207134959,34.0983606557377
25,1.0,650,1.4589056341065842,35.978835978835974
25,1.5,650,1.4589056341065842,35.978835978835974
60,1.0,400,1.4561043994589016,35.714285714285715
60,1.5,400,1.4561043994589016,35.714285714285715
75,1.0,500,1.4469642368817928,34.01639344262295
75,1.5,500,1.4469642368817928,34.01639344262295
40,1.0,750,1.4285607094798365,36.07427055702917
40,1.5,750,1.4285607094798365,36.07427055702917
40,1.0,850,1.4258057306612941,35.62005277044855
40,1.5,850,1.4258057306612941,35.62005277044855
75,1.0,600,1.418516404953458,33.744855967078195
75,1.5,600,1.418516404953458,33.744855967078195
75,2.0,900,1.4140617366093644,43.506493506493506
75,2.5,900,1.4140617366093644,43.506493506493506
60,1.0,750,1.4131724888146184,34.76702508960574
60,1.5,750,1.4131724888146184,34.76702508960574
35,1.0,400,1.4113497111278206,37.25910064239829
35,1.5,400,1.4113497111278206,37.25910064239829
75,1.0,400,1.4083872634008399,33.84615384615385
75,1.5,400,1.4083872634008399,33.84615384615385
30,1.0,500,1.4067036338000583,36.381709741550694
30,1.5,500,1.4067036338000583,36.381709741550694
30,1.0,750,1.4056661520367137,36.53444676409186
30,1.5,750,1.4056661520367137,36.53444676409186
50,1.0,300,1.40550435528546,33.87978142076503
50,1.5,300,1.40550435528546,33.87978142076503
70,2.0,800,1.4039642063220001,44.84848484848485
70,2.5,800,1.4039642063220001,44.84848484848485
55,1.0,250,1.4036706562389327,34.68208092485549
55,1.5,250,1.4036706562389327,34.68208092485549
45,1.0,850,1.4010954913980425,35.8974358974359
45,1.5,850,1.4010954913980425,35.8974358974359
70,2.0,750,1.3969309275063886,44.57831325301205
70,2.5,750,1.3969309275063886,44.57831325301205
75,2.0,950,1.3953487582144417,43.790849673202615
75,2.5,950,1.3953487582144417,43.790849673202615
65,1.0,500,1.394786311872911,36.13138686131387
65,1.5,500,1.394786311872911,36.13138686131387
60,1.0,800,1.3919475840313482,34.16370106761566
60,1.5,800,1.3919475840313482,34.16370106761566
55,1.0,900,1.3914726022008423,33.88704318936877
55,1.5,900,1.3914726022008423,33.88704318936877
60,1.0,250,1.3817490209437913,34.6749226006192
60,1.5,250,1.3817490209437913,34.6749226006192
65,1.0,200,1.3794503116322563,34.650455927051674
65,1.5,200,1.3794503116322563,34.650455927051674
75,1.0,450,1.3787744741930898,34.387351778656125
75,1.5,450,1.3787744741930898,34.387351778656125
30,1.0,450,1.3778295702959364,36.06237816764132
30,1.5,450,1.3778295702959364,36.06237816764132
45,1.0,750,1.376188268950171,36.811594202898554
45,1.5,750,1.376188268950171,36.811594202898554
45,1.0,900,1.3740152243124213,35.24355300859599
45,1.5,900,1.3740152243124213,35.24355300859599
55,1.0,950,1.3728581328219964,33.663366336633665
55,1.5,950,1.3728581328219964,33.663366336633665
30,1.0,400,1.3727043132629506,35.93155893536122
30,1.5,400,1.3727043132629506,35.93155893536122
65,1.0,800,1.3713239887492892,34.090909090909086
65,1.5,800,1.3713239887492892,34.090909090909086
60,1.0,450,1.369535865443161,35.57046979865772
60,1.5,450,1.369535865443161,35.57046979865772
65,1.0,750,1.368551811755503,34.22053231939163
65,1.5,750,1.368551811755503,34.22053231939163
65,1.0,400,1.3676436034628623,35.273972602739725
65,1.5,400,1.3676436034628623,35.273972602739725
55,1.0,300,1.3669242331715399,33.724340175953074
55,1.5,300,1.3669242331715399,33.724340175953074
30,1.0,550,1.364345036685169,35.87174348697395
30,1.5,550,1.364345036685169,35.87174348697395
70,1.0,950,1.36431672542755,32.79352226720648
70,1.5,950,1.36431672542755,32.79352226720648
75,1.0,650,1.361948390009148,33.46938775510204
75,1.5,650,1.361948390009148,33.46938775510204
70,1.0,200,1.3618136744356306,34.06940063091483
70,1.5,200,1.3618136744356306,34.06940063091483
70,1.0,900,1.3594264458707355,32.926829268292686
70,1.5,900,1.3594264458707355,32.926829268292686
65,1.0,550,1.3572267829320797,34.798534798534796
65,1.5,550,1.3572267829320797,34.798534798534796
25,1.0,850,1.3568842887688577,35.483870967741936
25,1.5,850,1.3568842887688577,35.483870967741936
50,1.0,400,1.3557573748469578,37.03703703703704
50,1.5,400,1.3557573748469578,37.03703703703704
65,1.0,350,1.3549235645783382,34.35374149659864
65,1.5,350,1.3549235645783382,34.35374149659864
65,1.0,450,1.3541047299447704,35.46099290780142
65,1.5,450,1.3541047299447704,35.46099290780142
25,1.0,900,1.3518835127859832,35.32608695652174
25,1.5,900,1.3518835127859832,35.32608695652174
65,1.0,700,1.351135249785761,34.45692883895131
65,1.5,700,1.351135249785761,34.45692883895131
60,1.0,500,1.3488611134519712,35.172413793103445
60,1.5,500,1.3488611134519712,35.172413793103445
40,1.0,800,1.345652263652413,35.50913838120104
40,1.5,800,1.345652263652413,35.50913838120104
60,1.0,550,1.339005056014181,34.375
60,1.5,550,1.339005056014181,34.375
55,1.0,750,1.3377433232188771,34.899328859060404
55,1.5,750,1.3377433232188771,34.899328859060404
25,1.0,800,1.3374553528676287,35.842293906810035
25,1.5,800,1.3374553528676287,35.842293906810035
45,1.0,950,1.333036538859867,34.57142857142857
45,1.5,950,1.333036538859867,34.57142857142857
55,1.0,400,1.3292890757795488,35.24096385542169
55,1.5,400,1.3292890757795488,35.24096385542169
60,1.0,350,1.3292316015561643,33.96825396825397
60,1.5,350,1.3292316015561643,33.96825396825397
40,1.0,900,1.3277425037655848,34.48275862068966
40,1.5,900,1.3277425037655848,34.48275862068966
50,1.0,250,1.3272185169049255,35.04043126684636
50,1.5,250,1.3272185169049255,35.04043126684636
50,1.0,850,1.3254410774938017,34.04255319148936
50,1.5,850,1.3254410774938017,34.04255319148936
50,1.0,600,1.3237553715250903,34.33734939759036
50,1.5,600,1.3237553715250903,34.33734939759036
75,2.0,850,1.3207541637367464,42.76729559748428
75,2.5,850,1.3207541637367464,42.76729559748428
55,1.0,800,1.3206605570838719,34.333333333333336
55,1.5,800,1.3206605570838719,34.333333333333336
25,1.0,750,1.3112160207134917,36.2657091561939
25,1.5,750,1.3112160207134917,36.2657091561939
25,1.0,950,1.3076308203559925,35.1985559566787
25,1.5,950,1.3076308203559925,35.1985559566787
40,1.0,950,1.3032621548712615,34.56464379947229
40,1.5,950,1.3032621548712615,34.56464379947229
45,1.0,800,1.3028958818176466,36.10315186246418
45,1.5,800,1.3028958818176466,36.10315186246418
30,1.0,850,1.302600420223746,35.26970954356847
30,1.5,850,1.302600420223746,35.26970954356847
35,1.0,600,1.2990643065874776,36.486486486486484
35,1.5,600,1.2990643065874776,36.486486486486484
30,1.0,800,1.2967682867660475,36.17463617463618
30,1.5,800,1.2967682867660475,36.17463617463618
50,1.0,550,1.2965763789730298,34.73053892215569
50,1.5,550,1.2965763789730298,34.73053892215569
70,1.0,850,1.2945043212603837,32.93650793650794
70,1.5,850,1.2945043212603837,32.93650793650794
70,1.0,350,1.2893885128642202,33.096085409252666
70,1.5,350,1.2893885128642202,33.096085409252666
35,1.0,450,1.283226953099998,36.40350877192983
35,1.5,450,1.283226953099998,36.40350877192983
35,1.0,850,1.2821503999788426,35.96287703016242
35,1.5,850,1.2821503999788426,35.96287703016242
35,1.0,550,1.2810585650416588,36.853932584269664
35,1.5,550,1.2810585650416588,36.853932584269664
25,1.0,700,1.2810225065939156,36.44524236983842
25,1.5,700,1.2810225065939156,36.44524236983842
55,1.0,500,1.2807748521549425,34.504792332268366
55,1.5,500,1.2807748521549425,34.504792332268366
40,1.0,400,1.280169216217772,35.9338061465721
40,1.5,400,1.280169216217772,35.9338061465721
35,1.0,500,1.2781694831210646,36.74832962138085
35,1.5,500,1.2781694831210646,36.74832962138085
50,1.0,900,1.2749168160489093,33.43465045592705
50,1.5,900,1.2749168160489093,33.43465045592705
35,1.0,800,1.2745849459540868,36.19489559164733
35,1.5,800,1.2745849459540868,36.19489559164733
60,1.0,700,1.2733602631243204,33.92226148409894
60,1.5,700,1.2733602631243204,33.92226148409894
35,1.0,750,1.2638071717057702,36.61971830985916
35,1.5,750,1.2638071717057702,36.61971830985916
60,1.0,200,1.2637234672304183,34.11078717201166
60,1.5,200,1.2637234672304183,34.11078717201166
55,1.0,550,1.262892607583974,33.980582524271846
55,1.5,550,1.262892607583974,33.980582524271846
60,1.0,600,1.2609668583391718,33.68055555555556
60,1.5,600,1.2609668583391718,33.68055555555556
30,1.0,600,1.259974452121874,35.32934131736527
30,1.5,600,1.259974452121874,35.32934131736527
50,1.0,950,1.25898258767943,33.130699088145896
50,1.5,950,1.25898258767943,33.130699088145896
50,1.0,500,1.2565837624326508,34.80825958702065
50,1.5,500,1.2565837624326508,34.80825958702065
30,1.0,700,1.2532382381224434,35.728952772073924
30,1.5,700,1.2532382381224434,35.728952772073924
30,1.0,900,1.2523003865433582,35.0
30,1.5,900,1.2523003865433582,35.0
65,1.0,600,1.2449256081223254,33.21167883211679
65,1.5,600,1.2449256081223254,33.21167883211679
45,1.0,400,1.2406801749497693,36.38743455497382
45,1.5,400,1.2406801749497693,36.38743455497382
35,1.0,900,1.235811656815224,35.05882352941177
35,1.5,900,1.235811656815224,35.05882352941177
30,1.0,300,1.2338063484679478,35.26119402985074
