bol_window,bol_std,long_ma,short_ma,sharpe_ratio,win_rate
25,1.0,350,90,1.693134532919035,29.740518962075846
25,1.0,350,95,1.6533552476909148,29.85685071574642
20,1.0,350,90,1.6202789923726442,29.744525547445257
25,1.0,300,90,1.6201582890751776,29.96031746031746
25,1.0,300,95,1.5928993722203697,29.878048780487802
20,1.0,350,95,1.5453943645097177,29.69924812030075
20,1.0,300,90,1.4912185400874847,29.499072356215212
20,1.0,300,95,1.4237502029738789,29.523809523809526
