bol_window,bol_std,long_ma,short_ma,sharpe_ratio,win_rate
120,1.0,800,110,2.173334533987484,38.37837837837838
120,1.5,800,110,2.173334533987484,38.37837837837838
40,2.0,600,80,2.1723200453747773,37.301587301587304
40,2.5,600,80,2.1723200453747773,37.301587301587304
60,2.0,550,110,2.169502224430748,39.58333333333333
60,2.5,550,110,2.169502224430748,39.58333333333333
70,2.0,500,110,2.1672845708668262,40.43715846994536
70,2.5,500,110,2.1672845708668262,40.43715846994536
150,1.0,800,110,2.1644432599021535,38.983050847457626
150,1.5,800,110,2.1644432599021535,38.983050847457626
40,2.0,650,80,2.163838222862641,37.5
40,2.5,650,80,2.163838222862641,37.5
40,2.0,450,100,2.1591001643192183,36.62551440329218
40,2.5,450,100,2.1591001643192183,36.62551440329218
50,1.0,700,100,2.158494438486429,28.57142857142857
50,1.5,700,100,2.158494438486429,28.57142857142857
70,2.0,500,100,2.1582559352307347,44.38502673796791
70,2.5,500,100,2.1582559352307347,44.38502673796791
150,1.0,500,100,2.1554474272793294,39.42307692307692
150,1.5,500,100,2.1554474272793294,39.42307692307692
140,1.0,500,110,2.154937029118348,38.69346733668342
140,1.5,500,110,2.154937029118348,38.69346733668342
140,1.0,550,100,2.1514318962732135,39.51219512195122
140,1.5,550,100,2.1514318962732135,39.51219512195122
150,1.0,700,110,2.1510870157856683,37.22222222222222
150,1.5,700,110,2.1510870157856683,37.22222222222222
60,2.0,500,110,2.150332824629562,39.285714285714285
60,2.5,500,110,2.150332824629562,39.285714285714285
150,1.0,700,90,2.147690117515513,38.862559241706165
150,1.5,700,90,2.147690117515513,38.862559241706165
40,2.0,800,110,2.1468607996210185,36.888888888888886
40,2.5,800,110,2.1468607996210185,36.888888888888886
50,2.0,600,110,2.1440875928261667,36.915887850467286
50,2.5,600,110,2.1440875928261667,36.915887850467286
50,2.0,500,110,2.144038110601744,37.78801843317972
50,2.5,500,110,2.144038110601744,37.78801843317972
60,1.0,800,100,2.1432621134940626,28.91156462585034
60,1.5,800,100,2.1432621134940626,28.91156462585034
50,1.0,600,100,2.1432269813108977,28.614457831325304
50,1.5,600,100,2.1432269813108977,28.614457831325304
60,2.0,550,100,2.1425813716841313,41.62436548223351
60,2.5,550,100,2.1425813716841313,41.62436548223351
50,1.0,650,100,2.137147346047308,28.792569659442723
50,1.5,650,100,2.137147346047308,28.792569659442723
50,2.0,650,110,2.1364995519167658,36.84210526315789
50,2.5,650,110,2.1364995519167658,36.84210526315789
150,1.0,750,100,2.136245202473339,37.967914438502675
150,1.5,750,100,2.136245202473339,37.967914438502675
150,1.0,850,100,2.1351568302493784,39.45945945945946
150,1.5,850,100,2.1351568302493784,39.45945945945946
50,2.0,650,90,2.1343208738203834,37.15596330275229
50,2.5,650,90,2.1343208738203834,37.15596330275229
150,1.0,650,100,2.1340593032856754,37.628865979381445
150,1.5,650,100,2.1340593032856754,37.628865979381445
40,2.0,750,110,2.1308232962369837,37.05357142857143
40,2.5,750,110,2.1308232962369837,37.05357142857143
140,1.0,800,100,2.130562256262951,40.31413612565445
140,1.5,800,100,2.130562256262951,40.31413612565445
40,2.0,850,100,2.130300899182246,37.280701754385966
40,2.5,850,100,2.130300899182246,37.280701754385966
50,2.0,600,90,2.1302754400702812,37.5
50,2.5,600,90,2.1302754400702812,37.5
60,2.0,500,100,2.129700379333847,41.29353233830846
60,2.5,500,100,2.129700379333847,41.29353233830846
50,1.0,700,90,2.127409038057406,28.955223880597014
50,1.5,700,90,2.127409038057406,28.955223880597014
100,2.0,550,100,2.121740300285041,45.0
100,2.5,550,100,2.121740300285041,45.0
130,1.0,800,100,2.1215829643137,39.69072164948454
130,1.5,800,100,2.1215829643137,39.69072164948454
40,1.0,700,90,2.12120878118081,29.64824120603015
40,1.5,700,90,2.12120878118081,29.64824120603015
90,2.0,550,100,2.1202839336745467,44.57831325301205
90,2.5,550,100,2.1202839336745467,44.57831325301205
150,1.0,850,90,2.12003244064136,39.80582524271845
150,1.5,850,90,2.12003244064136,39.80582524271845
40,1.0,700,100,2.119863416321432,28.8265306122449
40,1.5,700,100,2.119863416321432,28.8265306122449
40,2.0,700,80,2.1197863869860964,37.704918032786885
40,2.5,700,80,2.1197863869860964,37.704918032786885
40,1.0,600,100,2.1168567737394257,29.48717948717949
40,1.5,600,100,2.1168567737394257,29.48717948717949
50,1.0,800,100,2.1156088945691427,28.18181818181818
50,1.5,800,100,2.1156088945691427,28.18181818181818
50,2.0,500,90,2.115471773809267,38.15789473684211
