bol_window,bol_std,long_ma,sharpe_ratio,win_rate
140,3.0,900,1.9767964343602251,47.05882352941176
140,3.5,900,1.9767964343602251,47.05882352941176
140,3.0,800,1.97395500667547,46.76258992805755
140,3.5,800,1.97395500667547,46.76258992805755
140,3.0,850,1.9679950450736643,46.3768115942029
140,3.5,850,1.9679950450736643,46.3768115942029
140,3.0,750,1.9472665947368013,46.043165467625904
140,3.5,750,1.9472665947368013,46.043165467625904
140,3.0,700,1.8922557091286403,46.42857142857143
140,3.5,700,1.8922557091286403,46.42857142857143
140,3.0,650,1.8818725906637912,46.15384615384615
140,3.5,650,1.8818725906637912,46.15384615384615
140,3.0,500,1.8289996366507673,42.94871794871795
140,3.5,500,1.8289996366507673,42.94871794871795
140,3.0,550,1.8068954905329446,44.07894736842105
140,3.5,550,1.8068954905329446,44.07894736842105
140,3.0,600,1.8030521655546992,43.91891891891892
140,3.5,600,1.8030521655546992,43.91891891891892
40,2.0,200,1.7914219252616221,39.0832328106152
40,2.5,200,1.7914219252616221,39.0832328106152
140,3.0,450,1.767820122520513,43.125
140,3.5,450,1.767820122520513,43.125
160,1.0,750,1.7237811373543372,33.75
160,1.5,750,1.7237811373543372,33.75
140,3.0,50,1.690175763457224,40.65934065934066
140,3.0,100,1.690175763457224,40.65934065934066
140,3.0,150,1.690175763457224,40.65934065934066
140,3.0,200,1.690175763457224,40.65934065934066
140,3.5,50,1.690175763457224,40.65934065934066
140,3.5,100,1.690175763457224,40.65934065934066
140,3.5,150,1.690175763457224,40.65934065934066
140,3.5,200,1.690175763457224,40.65934065934066
140,3.0,250,1.6831469617614387,40.65934065934066
140,3.5,250,1.6831469617614387,40.65934065934066
160,1.0,850,1.67986667457794,33.22683706070288
160,1.5,850,1.67986667457794,33.22683706070288
160,4.0,650,1.6777280017419318,60.37735849056604
160,1.0,800,1.669612075026358,33.9622641509434
160,1.5,800,1.669612075026358,33.9622641509434
160,4.0,800,1.6631940820090156,60.416666666666664
160,4.0,850,1.6609095181471851,59.57446808510638
160,4.0,900,1.6609095181471851,59.57446808510638
160,4.0,550,1.659605528410629,59.25925925925925
160,4.0,600,1.659605528410629,59.25925925925925
140,3.0,350,1.6534675377014636,40.804597701149426
140,3.5,350,1.6534675377014636,40.804597701149426
160,4.0,700,1.6485693823162142,60.416666666666664
140,2.0,900,1.6382959236701995,37.75933609958506
140,2.5,900,1.6382959236701995,37.75933609958506
160,4.0,750,1.6291169441004785,60.416666666666664
160,4.0,500,1.6251699175179846,58.18181818181818
160,4.0,450,1.623574587601589,57.14285714285714
140,3.0,300,1.6172341409625228,39.66480446927375
140,3.5,300,1.6172341409625228,39.66480446927375
140,2.0,650,1.6110057396007915,35.44776119402985
140,2.5,650,1.6110057396007915,35.44776119402985
160,1.0,900,1.604148270972579,32.89902280130293
160,1.5,900,1.604148270972579,32.89902280130293
140,3.0,400,1.602877176439646,41.42011834319527
140,3.5,400,1.602877176439646,41.42011834319527
140,2.0,600,1.5967079851873545,35.294117647058826
140,2.5,600,1.5967079851873545,35.294117647058826
140,2.0,750,1.5879711336681197,35.68627450980392
140,2.5,750,1.5879711336681197,35.68627450980392
40,2.0,250,1.5872507436185497,37.78337531486146
40,2.5,250,1.5872507436185497,37.78337531486146
160,1.0,550,1.570780820887009,32.37822349570201
160,1.5,550,1.570780820887009,32.37822349570201
40,3.0,200,1.564274964677958,43.04635761589404
40,3.5,200,1.564274964677958,43.04635761589404
40,3.0,250,1.5620336742190648,42.32558139534884
40,3.5,250,1.5620336742190648,42.32558139534884
100,3.0,900,1.5569417483572372,50.595238095238095
100,3.5,900,1.5569417483572372,50.595238095238095
160,3.0,850,1.5530493341017506,46.875
160,3.5,850,1.5530493341017506,46.875
140,2.0,550,1.549882415107965,34.40860215053764
140,2.5,550,1.549882415107965,34.40860215053764
160,3.0,800,1.5464578259438395,47.286821705426355
160,3.5,800,1.5464578259438395,47.286821705426355
140,2.0,850,1.5457984392230715,37.142857142857146
140,2.5,850,1.5457984392230715,37.142857142857146
160,3.0,900,1.5409235437339504,46.45669291338583
160,3.5,900,1.5409235437339504,46.45669291338583
140,4.0,650,1.5385267946874246,53.2258064516129
160,1.0,450,1.5318877749099153,31.868131868131865
160,1.5,450,1.5318877749099153,31.868131868131865
140,2.0,800,1.529392961379349,36.693548387096776
140,2.5,800,1.529392961379349,36.693548387096776
160,1.0,500,1.5253385894244216,31.767955801104975
160,1.5,500,1.5253385894244216,31.767955801104975
160,4.0,350,1.5241551021343327,54.23728813559322
160,3.0,700,1.5231332259707242,45.86466165413533
160,3.5,700,1.5231332259707242,45.86466165413533
40,3.0,300,1.5164809511359376,42.45283018867924
40,3.5,300,1.5164809511359376,42.45283018867924
160,4.0,400,1.5137833157482485,54.23728813559322
160,1.0,600,1.5136227630360723,32.45614035087719
160,1.5,600,1.5136227630360723,32.45614035087719
140,2.0,500,1.5132399088864528,34.84320557491289
140,2.5,500,1.5132399088864528,34.84320557491289
160,2.0,750,1.510767419829046,38.961038961038966
160,2.5,750,1.510767419829046,38.961038961038966
160,3.0,750,1.5092843289564517,45.80152671755725
160,3.5,750,1.5092843289564517,45.80152671755725
140,2.0,700,1.5092146431259625,34.73282442748092
140,2.5,700,1.5092146431259625,34.73282442748092
160,1.0,700,1.5058929978175488,32.7217125382263
160,1.5,700,1.5058929978175488,32.7217125382263
160,1.0,350,1.5040648764606088,32.05128205128205
160,1.5,350,1.5040648764606088,32.05128205128205
140,1.0,850,1.5006196146866078,31.818181818181817
140,1.5,850,1.5006196146866078,31.818181818181817
140,4.0,500,1.4973937500035535,52.38095238095239
140,4.0,550,1.4973937500035535,52.38095238095239
160,2.0,650,1.4964282236355262,38.2716049382716
160,2.5,650,1.4964282236355262,38.2716049382716
140,4.0,800,1.4932172759457862,51.724137931034484
140,4.0,600,1.492695452067923,51.61290322580645
160,1.0,300,1.4904091921487768,31.33971291866029
160,1.5,300,1.4904091921487768,31.33971291866029
140,4.0,850,1.488424886477458,50.877192982456144
140,4.0,900,1.488424886477458,50.877192982456144
60,2.0,200,1.4842590928242052,39.04761904761905
60,2.5,200,1.4842590928242052,39.04761904761905
140,4.0,700,1.4792858709461836,51.724137931034484
160,4.0,300,1.4790251848957,52.459016393442624
120,3.0,900,1.4771443349193172,44.375
120,3.5,900,1.4771443349193172,44.375
160,2.0,900,1.474152442004801,39.63963963963964
160,2.5,900,1.474152442004801,39.63963963963964
160,4.0,50,1.469874924038087,51.61290322580645
160,4.0,100,1.469874924038087,51.61290322580645
160,4.0,150,1.469874924038087,51.61290322580645
160,4.0,200,1.469874924038087,51.61290322580645
160,4.0,250,1.4675202484118117,51.61290322580645
160,1.0,650,1.4638135896163997,32.53012048192771
160,1.5,650,1.4638135896163997,32.53012048192771
40,2.0,800,1.4599120386271687,38.694992412746586
40,2.5,800,1.4599120386271687,38.694992412746586
140,1.0,600,1.4599067279861044,30.490956072351423
140,1.5,600,1.4599067279861044,30.490956072351423
40,1.0,800,1.4552091792794475,31.341821743388838
40,1.5,800,1.4552091792794475,31.341821743388838
160,1.0,400,1.4547289159717784,31.830238726790448
160,1.5,400,1.4547289159717784,31.830238726790448
120,3.0,850,1.4543490180729632,44.171779141104295
120,3.5,850,1.4543490180729632,44.171779141104295
160,1.0,100,1.4515418674266845,31.106471816283925
160,1.0,150,1.4515418674266845,31.106471816283925
160,1.5,100,1.4515418674266845,31.106471816283925
160,1.5,150,1.4515418674266845,31.106471816283925
140,2.0,450,1.4514356655792562,34.69387755102041
140,2.5,450,1.4514356655792562,34.69387755102041
60,3.0,850,1.45117089101307,44.921875
60,3.5,850,1.45117089101307,44.921875
140,1.0,550,1.4477478044508503,30.75
140,1.5,550,1.4477478044508503,30.75
120,1.0,800,1.4448499128770855,31.463414634146343
120,1.5,800,1.4448499128770855,31.463414634146343
160,1.0,50,1.4435549137339918,30.962343096234306
160,1.5,50,1.4435549137339918,30.962343096234306
120,3.0,800,1.442529754921519,43.90243902439025
120,3.5,800,1.442529754921519,43.90243902439025
140,4.0,750,1.4411665588845506,51.724137931034484
160,3.0,650,1.4411114395264284,44.52554744525548
160,3.5,650,1.4411114395264284,44.52554744525548
60,3.0,900,1.4405179427807315,44.31372549019608
60,3.5,900,1.4405179427807315,44.31372549019608
160,2.0,700,1.4332651644624512,37.81512605042017
160,2.5,700,1.4332651644624512,37.81512605042017
120,1.0,850,1.42867513665877,31.21951219512195
120,1.5,850,1.42867513665877,31.21951219512195
40,3.0,150,1.4234018668648731,41.38655462184874
40,3.5,150,1.4234018668648731,41.38655462184874
100,3.0,850,1.4225885872081512,49.70414201183432
100,3.5,850,1.4225885872081512,49.70414201183432
140,1.0,750,1.4206394543769414,31.147540983606557
140,1.5,750,1.4206394543769414,31.147540983606557
40,2.0,350,1.42035342921169,38.20375335120643
40,2.5,350,1.42035342921169,38.20375335120643
40,2.0,850,1.4201359281863184,38.0
40,2.5,850,1.4201359281863184,38.0
160,1.0,200,1.4199157261535997,30.89770354906054
160,1.5,200,1.4199157261535997,30.89770354906054
140,1.0,700,1.417244159690923,31.099195710455763
140,1.5,700,1.417244159690923,31.099195710455763
40,2.0,150,1.4171213229507371,37.55506607929515
40,2.5,150,1.4171213229507371,37.55506607929515
120,3.0,600,1.416399333788026,43.42857142857143
120,3.5,600,1.416399333788026,43.42857142857143
100,1.0,700,1.4146552973259785,31.80873180873181
100,1.5,700,1.4146552973259785,31.80873180873181
40,2.0,900,1.4110521690174598,37.925696594427244
40,2.5,900,1.4110521690174598,37.925696594427244
40,2.0,750,1.410605269382286,38.19548872180451
40,2.5,750,1.410605269382286,38.19548872180451
120,3.0,650,1.410117771075704,43.67816091954023
120,3.5,650,1.410117771075704,43.67816091954023
40,3.0,600,1.4083752679172745,42.26519337016575
40,3.5,600,1.4083752679172745,42.26519337016575
100,1.0,750,1.4068172580074576,32.142857142857146
100,1.5,750,1.4068172580074576,32.142857142857146
160,2.0,800,1.4056319604868104,39.823008849557525
160,2.5,800,1.4056319604868104,39.823008849557525
160,2.0,450,1.4019800971980185,37.54646840148699
160,2.5,450,1.4019800971980185,37.54646840148699
120,3.0,550,1.4019028443357813,42.69662921348314
120,3.5,550,1.4019028443357813,42.69662921348314
120,4.0,700,1.4017726376943107,46.26865671641791
120,3.0,750,1.3990122226779562,43.11377245508982
120,3.5,750,1.3990122226779562,43.11377245508982
80,2.0,200,1.3954921608385449,38.18525519848771
80,2.5,200,1.3954921608385449,38.18525519848771
40,3.0,400,1.3926632667713301,42.23918575063613
40,3.5,400,1.3926632667713301,42.23918575063613
60,3.0,800,1.3921751259309831,44.61538461538462
60,3.5,800,1.3921751259309831,44.61538461538462
120,4.0,850,1.390178438604742,46.26865671641791
160,2.0,850,1.3890441745764237,39.91031390134529
160,2.5,850,1.3890441745764237,39.91031390134529
140,1.0,800,1.3884669284195459,31.491712707182316
140,1.5,800,1.3884669284195459,31.491712707182316
120,4.0,800,1.3870214397287812,45.588235294117645
120,1.0,600,1.3829162797625527,30.385487528344672
120,1.5,600,1.3829162797625527,30.385487528344672
40,4.0,200,1.3823068120203372,50.86206896551724
40,1.0,900,1.382079023584109,31.274509803921568
40,1.5,900,1.382079023584109,31.274509803921568
160,2.0,600,1.3783071039740082,37.2
160,2.5,600,1.3783071039740082,37.2
100,2.0,900,1.3778693896517105,39.42307692307692
100,2.5,900,1.3778693896517105,39.42307692307692
120,4.0,900,1.3776266873668999,46.15384615384615
100,3.0,800,1.3769581232880703,48.837209302325576
100,3.5,800,1.3769581232880703,48.837209302325576
120,1.0,750,1.3765796266720705,30.861244019138756
120,1.5,750,1.3765796266720705,30.861244019138756
40,3.0,350,1.3758031086690028,41.7910447761194
40,3.5,350,1.3758031086690028,41.7910447761194
100,1.0,800,1.3737094719061629,31.72268907563025
100,1.5,800,1.3737094719061629,31.72268907563025
40,3.0,550,1.3721687213638667,41.44385026737968
40,3.5,550,1.3721687213638667,41.44385026737968
140,1.0,500,1.3718658408289912,30.26634382566586
140,1.5,500,1.3718658408289912,30.26634382566586
160,3.0,600,1.368086466094872,43.262411347517734
160,3.5,600,1.368086466094872,43.262411347517734
40,3.0,900,1.3673253675181118,43.02325581395349
