bol_window,bol_std,long_ma,sharpe_ratio,win_rate
65,3.0,500,2.3227281085962623,50.413223140495866
65,3.0,400,2.312908363402062,49.21875
65,3.0,550,2.306870889061271,50.86206896551724
65,3.0,450,2.2900248056266226,50.0
65,3.0,600,2.275486657482543,50.0
65,3.0,350,2.260187906120369,48.4375
100,3.0,500,2.2371074069679815,57.14285714285714
65,3.0,300,2.22038619580346,48.1203007518797
65,3.0,650,2.1803024101044035,50.45045045045045
65,3.0,700,2.163351492764129,50.45871559633027
65,3.0,750,2.155304158611516,50.943396226415096
105,2.0,550,2.1464155454304867,45.63758389261745
105,2.5,550,2.1464155454304867,45.63758389261745
100,3.0,550,2.13874408462137,56.62650602409639
100,2.0,550,2.1292389309025976,44.65408805031446
100,2.5,550,2.1292389309025976,44.65408805031446
95,3.0,500,2.111335503635233,57.95454545454546
70,3.0,600,2.09867470279869,49.09090909090909
105,2.0,600,2.07638069340819,45.51724137931035
105,2.5,600,2.07638069340819,45.51724137931035
95,2.0,550,2.0733583217660643,42.42424242424242
95,2.5,550,2.0733583217660643,42.42424242424242
100,2.0,600,2.0692317804886757,43.225806451612904
100,2.5,600,2.0692317804886757,43.225806451612904
95,2.0,600,2.0633047388132177,43.47826086956522
95,2.5,600,2.0633047388132177,43.47826086956522
100,3.0,350,2.062241788295666,52.17391304347826
105,2.0,500,2.0612027949008134,44.44444444444444
105,2.5,500,2.0612027949008134,44.44444444444444
100,2.0,500,2.059009812662881,43.82716049382716
100,2.5,500,2.059009812662881,43.82716049382716
100,3.0,450,2.0430563968840354,53.333333333333336
70,2.0,550,2.034658257471272,42.3963133640553
70,2.5,550,2.034658257471272,42.3963133640553
95,3.0,400,2.021456687916246,55.91397849462365
70,3.0,500,2.0172716379724602,48.333333333333336
70,3.0,650,2.0162692842737315,49.074074074074076
95,3.0,550,2.01395564516583,57.47126436781609
100,3.0,400,2.00868149402565,52.17391304347826
110,2.0,550,2.004798141203223,42.465753424657535
110,2.5,550,2.004798141203223,42.465753424657535
70,3.0,700,2.0022327583227066,49.056603773584904
70,3.0,400,2.000431395126722,48.0
110,1.0,500,1.997173751890284,34.43396226415094
110,1.5,500,1.997173751890284,34.43396226415094
70,3.0,350,1.9953302083798665,47.96747967479675
100,3.0,300,1.9929074678647098,52.63157894736842
85,2.0,550,1.990895651880559,41.39784946236559
85,2.5,550,1.990895651880559,41.39784946236559
110,2.0,500,1.9857800043408347,42.0
110,2.5,500,1.9857800043408347,42.0
70,3.0,450,1.9801890864195533,47.96747967479675
70,3.0,750,1.9786538645626224,49.51456310679612
90,2.0,550,1.9749450622516431,41.47727272727273
90,2.5,550,1.9749450622516431,41.47727272727273
70,2.0,500,1.969894800633587,42.27272727272727
70,2.5,500,1.969894800633587,42.27272727272727
95,3.0,450,1.969701720866643,54.83870967741935
105,2.0,450,1.9633774451435397,43.67088607594937
105,2.5,450,1.9633774451435397,43.67088607594937
70,3.0,550,1.9621352322206578,48.717948717948715
95,3.0,350,1.9604273292040124,54.166666666666664
105,1.0,750,1.9590368993876324,35.35353535353536
105,1.5,750,1.9590368993876324,35.35353535353536
105,3.0,500,1.9529929736818896,55.12820512820513
100,1.0,750,1.9509566256509012,34.97536945812808
100,1.5,750,1.9509566256509012,34.97536945812808
100,2.0,450,1.9460599214715315,42.26190476190476
100,2.5,450,1.9460599214715315,42.26190476190476
75,3.0,600,1.945727415306631,53.535353535353536
70,3.0,300,1.9418881293038563,45.73643410852713
110,1.0,550,1.9389162172730436,34.92822966507177
110,1.5,550,1.9389162172730436,34.92822966507177
95,2.0,500,1.9363284906800604,41.42011834319527
95,2.5,500,1.9363284906800604,41.42011834319527
105,2.0,650,1.93358223252852,44.827586206896555
105,2.5,650,1.93358223252852,44.827586206896555
105,1.0,500,1.9216204096915013,33.63636363636363
105,1.5,500,1.9216204096915013,33.63636363636363
105,1.0,550,1.9201576348943028,33.95348837209302
105,1.5,550,1.9201576348943028,33.95348837209302
105,3.0,550,1.9165063397056854,55.26315789473685
85,2.0,500,1.9158077707769776,41.48936170212766
85,2.5,500,1.9158077707769776,41.48936170212766
105,1.0,700,1.9121216172669226,34.5
105,1.5,700,1.9121216172669226,34.5
100,3.0,600,1.9085279004855729,53.65853658536586
110,2.0,600,1.907274153078301,42.25352112676056
110,2.5,600,1.907274153078301,42.25352112676056
80,2.0,550,1.8992606247382422,40.4040404040404
80,2.5,550,1.8992606247382422,40.4040404040404
110,1.0,450,1.8990544886893184,34.418604651162795
110,1.5,450,1.8990544886893184,34.418604651162795
100,1.0,500,1.8988161487223911,33.77777777777778
100,1.5,500,1.8988161487223911,33.77777777777778
110,3.0,500,1.8971375141576483,52.56410256410257
75,3.0,350,1.8924726214631944,52.25225225225225
100,3.0,750,1.8906024909459682,53.246753246753244
85,2.0,450,1.8882761160025985,40.83769633507853
85,2.5,450,1.8882761160025985,40.83769633507853
100,3.0,650,1.8882018852673075,54.43037974683544
100,2.0,650,1.8879736606048425,43.225806451612904
100,2.5,650,1.8879736606048425,43.225806451612904
110,2.0,450,1.886840611435957,41.55844155844156
110,2.5,450,1.886840611435957,41.55844155844156
100,1.0,450,1.8838810552226712,34.070796460176986
100,1.5,450,1.8838810552226712,34.070796460176986
70,2.0,600,1.8803186516239692,41.31455399061033
70,2.5,600,1.8803186516239692,41.31455399061033
95,3.0,300,1.8799022826181329,52.475247524752476
100,1.0,550,1.879147094276177,33.789954337899545
100,1.5,550,1.879147094276177,33.789954337899545
110,1.0,700,1.8769331156689686,33.33333333333333
110,1.5,700,1.8769331156689686,33.33333333333333
105,1.0,450,1.8761144059493216,33.4841628959276
105,1.5,450,1.8761144059493216,33.4841628959276
75,3.0,400,1.8752672915156532,51.32743362831859
105,1.0,650,1.8728544153086548,33.49514563106796
105,1.5,650,1.8728544153086548,33.49514563106796
85,2.0,600,1.8722093977670555,41.75824175824176
85,2.5,600,1.8722093977670555,41.75824175824176
100,1.0,700,1.8693384143090521,33.65853658536586
100,1.5,700,1.8693384143090521,33.65853658536586
110,3.0,550,1.8680611899186488,53.333333333333336
75,3.0,650,1.8653974640847504,54.08163265306123
100,3.0,700,1.8639375939343705,53.16455696202531
100,2.0,400,1.8634216144842586,41.52046783625731
100,2.5,400,1.8634216144842586,41.52046783625731
75,3.0,450,1.862503175449855,52.25225225225225
65,2.0,600,1.8606656685068947,42.79475982532751
65,2.5,600,1.8606656685068947,42.79475982532751
90,2.0,600,1.860328110520867,41.27906976744186
