bol_window,bol_std,long_ma,sharpe_ratio,win_rate
90,2.0,400,2.0600776009206885,38.75598086124402
90,2.5,400,2.0600776009206885,38.75598086124402
90,2.0,350,2.0402925590957546,38.51508120649652
90,2.5,350,2.0402925590957546,38.51508120649652
105,2.0,350,2.0131853075715966,39.14174252275683
105,2.5,350,2.0131853075715966,39.14174252275683
105,2.0,400,1.9866857876289885,39.06040268456376
105,2.5,400,1.9866857876289885,39.06040268456376
85,2.0,400,1.9746571450601695,38.25198637911464
85,2.5,400,1.9746571450601695,38.25198637911464
100,2.0,400,1.9508674383671094,38.34394904458599
100,2.5,400,1.9508674383671094,38.34394904458599
85,2.0,350,1.942040307792829,37.83185840707964
85,2.5,350,1.942040307792829,37.83185840707964
100,2.0,350,1.9402531805050112,38.47102342786683
100,2.5,350,1.9402531805050112,38.47102342786683
110,2.0,400,1.934650165211741,39.19667590027701
110,2.5,400,1.934650165211741,39.19667590027701
80,2.0,400,1.913526830194061,38.4446878422782
80,2.5,400,1.913526830194061,38.4446878422782
95,2.0,400,1.8985306797899233,38.036809815950924
95,2.5,400,1.8985306797899233,38.036809815950924
110,2.0,350,1.8890969253727778,38.82195448460509
110,2.5,350,1.8890969253727778,38.82195448460509
80,2.0,450,1.877570659565792,38.60830527497194
80,2.5,450,1.877570659565792,38.60830527497194
95,2.0,350,1.8712690031615722,37.94749403341289
95,2.5,350,1.8712690031615722,37.94749403341289
90,2.0,450,1.8628233325306014,37.87128712871287
90,2.5,450,1.8628233325306014,37.87128712871287
90,2.0,300,1.8400724541647655,38.18984547461369
90,2.5,300,1.8400724541647655,38.18984547461369
100,2.0,450,1.831780543423697,37.631578947368425
100,2.5,450,1.831780543423697,37.631578947368425
110,2.0,500,1.8291869458065915,38.12316715542522
110,2.5,500,1.8291869458065915,38.12316715542522
80,2.0,350,1.8254666159264652,37.857900318133616
80,2.5,350,1.8254666159264652,37.857900318133616
110,2.0,450,1.809296144078382,38.17663817663818
110,2.5,450,1.809296144078382,38.17663817663818
90,2.0,500,1.8008763617362793,38.005050505050505
90,2.5,500,1.8008763617362793,38.005050505050505
80,2.0,500,1.7996028063772314,38.258877434135165
80,2.5,500,1.7996028063772314,38.258877434135165
75,2.0,400,1.7985561248462183,37.15170278637771
75,2.5,400,1.7985561248462183,37.15170278637771
105,2.0,450,1.790390099245167,37.70718232044199
105,2.5,450,1.790390099245167,37.70718232044199
100,2.0,500,1.7871711628363345,37.65182186234818
100,2.5,500,1.7871711628363345,37.65182186234818
105,2.0,500,1.7788043675742713,37.69559032716928
105,2.5,500,1.7788043675742713,37.69559032716928
75,2.0,350,1.7707840422686263,37.36153071500504
