open_date,close_date,position,open_reason,close_reason,open_price,close_price,open_fee,close_fee,open_trade_size,close_trade_size,wallet,trade_result,trade_result_pct,trade_result_pct_wallet,wallet_ath,drawdown,drawdown_pct
2018-01-24 00:00:00,2018-01-24 14:00:00,SHORT,Market,Market,958.0,1040.0,0.51,0.46610871858037584,999.49,913.4725551645095,913.4725551645095,-86.52744483549056,-0.08657159634962887,-0.10463505226007522,913.4725551645095,0.0,0.0
2018-01-25 03:00:00,2018-01-26 09:00:00,LONG,Market,Market,1108.51,1003.0,0.46587100313389984,0.42131357330927866,913.0066841613756,825.6837321311586,825.6837321311586,-87.78882303335082,-0.09615353814631437,-0.11897198632348123,913.4725551645095,87.78882303335081,0.09610449984185973
2018-01-31 00:00:00,2018-02-01 02:00:00,SHORT,Market,Market,1047.98,1150.5,0.4210987033868909,0.37971042652943454,825.2626334277718,744.150537670401,744.150537670401,-81.53319446075764,-0.09879666321750838,-0.12304717843004241,913.4725551645095,169.32201749410842,0.18536081520655517
2018-02-01 10:00:00,2018-02-07 10:00:00,SHORT,Market,Market,1096.0,828.35,0.37951677421190455,0.4719563046067473,743.7710208961892,924.9325625321527,924.9325625321527,180.78202486175164,0.24306139898260978,0.1634979106930685,924.9325625321527,0.0,0.0
2018-02-20 19:00:00,2018-02-25 22:00:00,SHORT,Market,Market,922.22,846.95,0.4717156068913979,0.5099560078958755,924.4608469252613,999.4037849644088,999.4037849644088,74.47122243225613,0.08055638340979605,0.06934812889704227,999.4037849644088,0.0,0.0
2018-02-28 00:00:00,2018-02-28 23:00:00,LONG,Market,Market,877.9,853.5,0.5096959303318486,0.49527692623897734,998.894089034077,970.6359509933244,970.6359509933244,-28.767833971084404,-0.028799683857277283,-0.030543378049609805,999.4037849644088,28.76783397108443,0.028784996018510096
2018-03-01 20:00:00,2018-03-02 09:00:00,LONG,Market,Market,878.82,861.97,0.4950243350065955,0.4852853952132994,970.1409266583178,951.0547052190992,951.0547052190992,-19.581245774225142,-0.02018391888864372,-0.02102179678409183,999.4037849644088,48.34907974530961,0.04837792339062578
2018-03-02 14:00:00,2018-03-04 18:00:00,SHORT,Market,Market,850.66,865.75,0.48503789966174066,0.47619075004146455,950.5696673194375,933.2311622724379,933.2311622724379,-17.8235429466613,-0.018750380492281924,-0.019470608033379532,999.4037849644088,66.1726226919709,0.06621209934113614
2018-03-05 22:00:00,2018-03-11 17:00:00,SHORT,Market,Market,854.45,729.0,0.4759478927589434,0.5455479965252855,932.7552143796789,1069.1564059746227,1069.1564059746227,135.9252437021848,0.14572445332571068,0.11279338934306962,1069.1564059746227,0.0,0.0
2018-03-12 19:00:00,2018-03-13 05:00:00,SHORT,Market,Market,682.54,711.21,0.5452697670470575,0.5220993779886075,1068.6111362075756,1023.2021711879083,1023.2021711879083,-45.95423478671428,-0.04300370193576924,-0.04702413080138599,1069.1564059746227,45.95423478671432,0.04298177004778203
2018-03-13 20:00:00,2018-03-20 19:00:00,SHORT,Market,Market,680.05,561.0,0.5218331073058333,0.6128728294415218,1022.6803380806025,1201.098557448052,1201.098557448052,177.89638626014357,0.17395111613666583,0.1290043789296066,1201.098557448052,0.0,0.0
2018-03-22 14:00:00,2018-04-03 04:00:00,SHORT,Market,Market,517.25,397.61,0.6125602642985065,0.7538608770239613,1200.4859971837534,1477.4047215229,1477.4047215229,276.3061640748481,0.23016192169091584,0.15755513998572793,1477.4047215229,0.0,0.0
2018-04-04 14:00:00,2018-04-07 15:00:00,SHORT,Market,Market,374.14,388.05,0.753476407976679,0.7250932265840379,1476.6512451149233,1421.0263314479998,1421.0263314479998,-56.37839007490015,-0.038179895396026564,-0.04131350538525899,1477.4047215229,56.37839007490015,0.03816042364937459
2018-04-14 13:00:00,2018-04-17 18:00:00,LONG,Market,Market,494.0,506.68,0.72472342903848,0.7429465456741583,1420.3016080189614,1456.0149861487537,1456.0149861487537,34.98865470075384,0.024634665273354204,0.023466511913290074,1477.4047215229,21.389735374146312,0.014477911883277251
2018-04-18 20:00:00,2018-04-25 10:00:00,LONG,Market,Market,523.03,621.73,0.7425676429358644,0.8822460003945994,1455.2724185058178,1729.0118724203885,1729.0118724203885,272.9968862716349,0.18759160333151295,0.13636148447721702,1729.0118724203885,0.0,0.0
2018-04-27 09:00:00,2018-04-27 20:00:00,LONG,Market,Market,677.55,648.75,0.8817960549343982,0.8438837538063096,1728.130076365454,1653.830143317389,1653.830143317389,-75.18172910299938,-0.04350467023936017,-0.04762411213671879,1729.0118724203885,75.1817291029995,0.04348248285753816
2018-04-28 12:00:00,2018-04-30 22:00:00,LONG,Market,Market,690.55,664.5,0.8434533730918684,0.8112213804774059,1652.986689944297,1589.8189364183575,1589.8189364183575,-64.01120689903145,-0.03872457490942563,-0.04195234147830464,1729.0118724203885,139.19293600203105,0.08050432632783447
2018-05-02 22:00:00,2018-05-07 01:00:00,LONG,Market,Market,691.29,763.0,0.8108076575733624,0.8944592474137973,1589.008128760784,1752.9472023482672,1752.9472023482672,163.12826592990976,0.10266043513391476,0.0851366601319206,1752.9472023482672,0.0,0.0
2018-05-15 10:00:00,2018-05-15 22:00:00,LONG,Market,Market,735.82,699.67,0.8940030731976163,0.8496481769831776,1752.0531992750696,1665.1271694370905,1665.1271694370905,-87.82003291117667,-0.05012406754972573,-0.05567719239805383,1752.9472023482672,87.82003291117667,0.050098504275275374
2018-05-17 18:00:00,2018-05-19 11:00:00,SHORT,Market,Market,681.0,709.16,0.8492148564129163,0.8136838210468565,1664.2779545806775,1594.6447888198481,1594.6447888198481,-70.48238061724226,-0.04235012572464232,-0.04624335322661565,1752.9472023482672,158.30241352841904,0.09030643553688063
2018-05-22 12:00:00,2018-05-29 20:00:00,SHORT,Market,Market,680.0,569.55,0.8132688422981226,0.9448830937246908,1593.83151997755,1851.7670653860612,1851.7670653860612,257.1222765662131,0.16132337285551662,0.12192307649873455,1851.7670653860612,0.0,0.0
2018-06-09 23:00:00,2018-06-14 18:00:00,SHORT,Market,Market,592.87,519.11,0.9444012033468913,1.0613542520928747,1850.8226641827143,2080.0254145574654,2080.0254145574654,228.25834917140418,0.12332804951478073,0.09888660690601962,2080.0254145574654,0.0,0.0
2018-06-22 07:00:00,2018-06-30 00:00:00,SHORT,Market,Market,499.55,441.43,1.0608129614243074,1.1836289792408223,2078.964601596041,2319.657506787077,2319.657506787077,239.63209222961174,0.11526511420427452,0.09363226901780923,2319.657506787077,0.0,0.0
2018-07-07 20:00:00,2018-07-07 23:00:00,SHORT,Market,Market,464.43,485.57,1.1830253284614094,1.1286003099966686,2318.4744814586156,2211.8131839971966,2211.8131839971966,-107.84432278988047,-0.046515208018176095,-0.051257566011692964,2319.657506787077,107.84432278988061,0.046491485262086886
2018-07-09 03:00:00,2018-07-09 23:00:00,LONG,Market,Market,482.77,471.71,1.1280247238385703,1.1016201735924482,2210.685159273358,2158.9379358900314,2158.9379358900314,-52.87524810716497,-0.023918036399423255,-0.02510620809812114,2319.657506787077,160.71957089704574,0.0692859055385534
2018-07-10 02:00:00,2018-07-15 05:00:00,SHORT,Market,Market,458.6,436.83,1.1010583473039162,1.15273801012048,2157.8368775427275,2259.1178700692517,2259.1178700692517,100.17993417922027,0.04642609236213528,0.04246175874822698,2319.657506787077,60.53963671782549,0.02609852382978642
2018-07-21 10:00:00,2018-07-23 04:00:00,SHORT,Market,Market,452.77,468.37,1.1521501137353185,1.1118859147788194,2257.9657199555163,2179.0565744358473,2179.0565744358473,-80.0612956334043,-0.03545726798499916,-0.03814267542282531,2319.657506787077,140.60093235122986,0.06061279819966789
2018-07-23 17:00:00,2018-07-24 05:00:00,SHORT,Market,Market,452.85,463.48,1.1113188529622822,1.0846787787814296,2177.9452555828852,2125.736456086767,2125.736456086767,-53.32011834908073,-0.024481845084214766,-0.02572847809494043,2319.657506787077,193.9210507003104,0.08359900120294377
2018-07-24 07:00:00,2018-07-26 21:00:00,LONG,Market,Market,472.33,465.83,1.0841255926042512,1.0686610325581456,2124.6523304941625,2094.3451282971387,2094.3451282971387,-31.39132778962805,-0.014774806842080792,-0.015216689671821744,2319.657506787077,225.3123784899385,0.09713174372970917
2018-07-27 12:00:00,2018-07-27 18:00:00,SHORT,Market,Market,459.07,469.94,1.0681160154315408,1.0422929967573078,2093.2770122817074,2042.6694653509046,2042.6694653509046,-51.6756629462343,-0.024686490437262745,-0.02595470808790152,2319.657506787077,276.9880414361726,0.1194090250934607
2018-08-04 12:00:00,2018-08-07 08:00:00,SHORT,Market,Market,408.29,409.43,1.0417614273289615,1.0383228759527954,2041.6277039235756,2034.888884874626,2034.888884874626,-7.78058047627857,-0.0038109692875571504,-0.003838265799314493,2319.657506787077,284.7686219124512,0.12276321874209781
2018-08-07 19:00:00,2018-08-15 16:00:00,SHORT,Market,Market,394.56,304.19,1.0377933312860594,1.2748389573430583,2033.8510915433399,2498.4093911270847,2498.4093911270847,463.5205062524588,0.22790287262413456,0.15649273355947457,2498.4093911270847,0.0,0.0
2018-08-20 13:00:00,2018-08-22 01:00:00,SHORT,Market,Market,285.58,294.96,1.2741887894748134,1.2317090092852454,2497.13520233761,2413.883995471588,2413.883995471588,-84.5253956554965,-0.03384894641522448,-0.03628698288969761,2498.4093911270847,84.5253956554966,0.033831683452552753
2018-08-22 15:00:00,2018-08-24 21:00:00,SHORT,Market,Market,275.61,282.22,1.23108083769051,1.2009428299358675,2412.6529146338976,2353.588919789412,2353.588919789412,-60.29507568217599,-0.0249911934354326,-0.026291910143616357,2498.4093911270847,144.82047133767264,0.0579650684359384
2018-08-26 02:00:00,2018-08-27 04:00:00,SHORT,Market,Market,272.3,277.52,1.2003303490926003,1.1767195434393594,2352.3885894403197,2306.1165028866767,2306.1165028866767,-47.472416902735624,-0.020180516567643386,-0.021018104267656247,2498.4093911270847,192.29288824040805,0.07696612449637835
2018-09-01 14:00:00,2018-09-03 09:00:00,LONG,Market,Market,294.05,286.86,1.1761194164722053,1.1467762325630133,2304.9403834702043,2247.434071930208,2247.434071930208,-58.68243095646841,-0.02545941377803405,-0.02681091351705923,2498.4093911270847,250.97531919687663,0.10045404091427003
2018-09-05 07:00:00,2018-09-13 10:00:00,SHORT,Market,Market,283.6,193.36,1.1461913766844063,1.5101327688495274,2246.287880553524,2959.5345120341453,2959.5345120341453,712.1004401039371,0.3170121008392136,0.19394641607528648,2959.5345120341453,0.0,0.0
2018-09-17 19:00:00,2018-09-20 11:00:00,SHORT,Market,Market,197.62,212.49,1.5093626011374142,1.3950781246332857,2958.0251494330078,2734.0522250778877,2734.0522250778877,-225.4822869562575,-0.07622730557225918,-0.08988479194050072,2959.5345120341453,225.48228695625767,0.07618842964641738
2018-09-25 04:00:00,2018-09-27 19:00:00,SHORT,Market,Market,220.35,228.6,1.3943666347897228,1.3414764384190987,2732.657858443098,2629.004481246088,2629.004481246088,-105.0477438318,-0.0384416012810509,-0.041620263245644225,2959.5345120341453,330.5300307880575,0.11168311416678761
2018-09-29 09:00:00,2018-10-02 11:00:00,LONG,Market,Market,231.53,228.13,1.340792285435505,1.3204290927954165,2627.6636889606525,2587.7562234472366,2587.7562234472366,-41.248257798851405,-0.015697692962818525,-0.0161979692800014,2959.5345120341453,371.77828858690873,0.1256205281861634
2018-10-07 23:00:00,2018-10-10 04:00:00,LONG,Market,Market,226.14,225.3,1.3197556739580907,1.3141828489278902,2586.4364677732783,2575.5149326959545,2575.5149326959545,-12.241290751281914,-0.004732878964477607,-0.004775647262535281,2959.5345120341453,384.01957933819085,0.12975674984585558
2018-10-11 00:00:00,2018-10-15 05:00:00,SHORT,Market,Market,220.81,220.27,1.3135126156749368,1.3160533354953698,2574.2014200802796,2579.1806829299358,2579.1806829299358,3.665750233981215,0.0014240339568559845,0.0014192675905592923,2959.5345120341453,380.3538291042096,0.1285181259274402
2018-10-19 20:00:00,2018-10-21 01:00:00,SHORT,Market,Market,204.75,210.51,1.3153821482942674,1.2777260183799504,2577.8653007816415,2504.0674080599542,2504.0674080599542,-75.11327486998154,-0.02913778111183941,-0.030924122379920954,2959.5345120341453,455.4671039741911,0.15389822356257632
2018-10-22 15:00:00,2018-10-24 05:00:00,SHORT,Market,Market,206.09,207.43,1.2770743781105767,1.2681237499097109,2502.7903336818435,2485.249032935798,2485.249032935798,-18.818375124156212,-0.007518957889082377,-0.007629801010036484,2959.5345120341453,474.2854790983474,0.16025678266963742
2018-10-24 22:00:00,2018-10-26 08:00:00,SHORT,Market,Market,205.37,207.9,1.267477006797257,1.251224217706411,2483.9815559290005,2452.129594814472,2452.129594814472,-33.11943812132568,-0.013333206135236026,-0.01369131833931647,2959.5345120341453,507.4049172196733,0.17144754188756667
2018-10-26 15:00:00,2018-10-28 13:00:00,SHORT,Market,Market,204.26,205.16,1.2505860933553807,1.244440835987949,2450.879008721117,2438.8356297286177,2438.8356297286177,-13.29396508585451,-0.005424162122466983,-0.005480823223794204,2959.5345120341453,520.6988823055276,0.17593945270387848
2018-10-29 11:00:00,2018-11-01 23:00:00,SHORT,Market,Market,203.53,199.96,1.243806171161595,1.264977575767514,2437.5918235574563,2479.083210203671,2479.083210203671,40.247580475053184,0.016511205890211468,0.015975504536349598,2959.5345120341453,480.4513018304742,0.16234015852048664
2018-11-19 02:00:00,2018-11-28 04:00:00,SHORT,Market,Market,170.73,116.92,1.2643324372038725,1.6619716506470927,2477.8188777664673,3257.1059707946324,3257.1059707946324,778.0227605909613,0.313995008905687,0.1928123766013784,3257.1059707946324,0.0,0.0
2018-12-03 02:00:00,2018-12-09 19:00:00,SHORT,Market,Market,113.43,96.34,1.6611240451052627,1.9104234974244172,3255.444846749527,3744.018002824962,3744.018002824962,486.9120320303295,0.1495685090523029,0.11508392434264943,3744.018002824962,0.0,0.0
2018-12-11 14:00:00,2018-12-12 15:00:00,SHORT,Market,Market,87.0,90.39,1.9094491814407308,1.83411063272148,3742.108553643521,3594.46124764469,3594.46124764469,-149.55675518027186,-0.0399659050603049,-0.0434139046546634,3744.018002824962,149.55675518027192,0.03994552244872416
2018-12-13 19:00:00,2018-12-16 03:00:00,SHORT,Market,Market,86.97,86.99,1.833175236298792,1.8318189669646305,3592.6280724083913,3589.970077042115,3589.970077042115,-4.491170602575074,-0.0012501073064221553,-0.0012525999231257244,3744.018002824962,154.04792578284696,0.04114508147840466
2018-12-22 09:00:00,2018-12-25 15:00:00,LONG,Market,Market,113.21,121.71,1.8308847392914789,1.9673468311857618,3588.1391923028236,3855.575459415406,3855.575459415406,265.6053823732908,0.0740231546599586,0.06444885399836309,3855.575459415406,0.0,0.0
2018-12-29 15:00:00,2019-01-07 09:00:00,LONG,Market,Market,135.94,149.62,1.9663434843018572,2.1631180515084747,3853.609115931104,4239.244826082755,4239.244826082755,383.66936666734915,0.09956104916848772,0.08299296735142511,4239.244826082755,0.0,0.0
