date,open,high,low,close,volume
1602633600000,1.3,1.88,1.05,1.1685,33930218.86
1602720000000,1.1685,1.2522,1.0792,1.1209,11332956.19
1602806400000,1.1222,1.1524,0.812,0.8171,18486274.59
1602892800000,0.8171,0.8649,0.72,0.8073,11674014.53
1602979200000,0.8074,0.8753,0.8007,0.8692,5960006.25
1603065600000,0.8703,0.871,0.765,0.7993,5584352.53
1603152000000,0.7993,0.81,0.67,0.6757,7513041.18
1603238400000,0.6774,0.7475,0.6731,0.7044,7268329.25
1603324800000,0.7045,0.7881,0.7042,0.7484,5704822.9
1603411200000,0.7479,0.7535,0.6862,0.7271,3774042.75
1603497600000,0.7263,0.7585,0.7052,0.7391,3236181.66
1603584000000,0.7389,0.8581,0.729,0.8444,11721841.25
1603670400000,0.8456,0.8567,0.7396,0.7784,7675162.26
1603756800000,0.7803,0.8068,0.7447,0.7598,4825820.98
1603843200000,0.7609,0.7785,0.681,0.7,5748696.55
1603929600000,0.7006,0.7246,0.6702,0.6895,5560173.67
1604016000000,0.69,0.7042,0.6127,0.6306,7402852.45
1604102400000,0.6304,0.6564,0.6184,0.6385,4194888.74
1604188800000,0.6386,0.6568,0.6,0.635,8584893.91
1604275200000,0.6361,0.6517,0.5976,0.6064,16305764.58
1604361600000,0.6059,0.6123,0.5573,0.5621,5823630.76
1604448000000,0.5629,0.5644,0.5246,0.5338,6931955.77
1604534400000,0.5342,0.7179,0.5336,0.6912,14869185.28
1604620800000,0.6914,0.765,0.6881,0.7193,12581256.17
1604707200000,0.7198,0.7932,0.6697,0.6961,14821653.13
1604793600000,0.6957,0.8297,0.682,0.8169,7575217.1
1604880000000,0.8165,0.9289,0.7972,0.9289,10185871.67
1604966400000,0.9295,0.9744,0.882,0.9456,13205405.01
1605052800000,0.9456,0.9923,0.8571,0.8604,11130743.46
1605139200000,0.8599,0.8796,0.7603,0.7893,10143967.5
1605225600000,0.7896,0.918,0.779,0.8981,13561690.91
1605312000000,0.8992,0.9039,0.8213,0.8681,12151278.59
1605398400000,0.8685,0.8867,0.7978,0.8296,13102922.31
1605484800000,0.8293,0.8994,0.8167,0.866,11032347.85
1605571200000,0.8657,0.9845,0.8643,0.9313,14355276.12
1605657600000,0.9319,0.9455,0.8006,0.8324,12874991.28
1605744000000,0.8332,0.8769,0.8088,0.8454,7734588.68
1605830400000,0.8462,0.95,0.8361,0.9471,9790299.47
1605916800000,0.9485,1.2173,0.9433,1.1853,28382281.81
1606003200000,1.1865,1.189,0.997,1.0771,14640406.97
1606089600000,1.0779,1.2218,1.0573,1.1706,9126478.63
1606176000000,1.1703,1.2914,1.141,1.2434,11175741.71
1606262400000,1.2428,1.3,1.0766,1.1051,12384099.77
1606348800000,1.1042,1.1303,0.8972,1.0101,21683145.88
1606435200000,1.0103,1.051,0.9404,0.9959,7154563.85
1606521600000,0.9968,1.0378,0.9593,1.0203,4140746.93
1606608000000,1.0213,1.0448,0.9912,1.0138,3067057.95
1606694400000,1.0144,1.0967,1.0144,1.0779,6761105.84
1606780800000,1.078,1.1302,0.985,1.06,11870429.6
1606867200000,1.0608,1.2111,1.04,1.1768,6566709.72
1606953600000,1.1756,1.1924,1.135,1.1549,3890967.36
1607040000000,1.1538,1.2222,1.0927,1.1017,8285495.26
1607126400000,1.1012,1.1429,1.02,1.1126,12921855.77
1607212800000,1.1125,1.125,1.0091,1.0339,5619258.43
1607299200000,1.0341,1.0534,1.0107,1.0118,3922032.87
1607385600000,1.012,1.0225,0.915,0.9331,6386378.59
1607472000000,0.9337,1.0141,0.9108,0.995,8365300.39
1607558400000,0.9973,1.0472,0.9549,0.9559,4119437.54
1607644800000,0.9558,0.9586,0.8672,0.8692,4985375.11
1607731200000,0.8694,0.927,0.8685,0.9194,2812994.04
1607817600000,0.919,0.9793,0.9186,0.9527,2541998.89
1607904000000,0.9524,1.011,0.9428,0.9933,2551901.97
1607990400000,0.9933,1.0186,0.9759,1.0066,2768348.89
1608076800000,1.0068,1.0479,0.9636,1.0469,3827114.25
1608163200000,1.0471,1.0691,0.9858,0.9934,4662811.29
1608249600000,0.9944,1.02,0.9726,1.0048,2235879.79
1608336000000,1.0048,1.1226,0.994,1.0477,4551510.4
1608422400000,1.0479,1.081,1.0199,1.0583,3459319.55
1608508800000,1.0577,1.6631,1.0433,1.2183,50693866.22
1608595200000,1.2191,1.2357,1.078,1.1611,18709087.02
1608681600000,1.1609,1.182,0.9054,0.9619,10399727.5
1608768000000,0.9628,1.0774,0.9138,1.0635,5379921.68
1608854400000,1.0637,1.0784,0.9955,1.0201,4041401.2
1608940800000,1.019,1.0642,0.9825,1.0246,3943074.8
1609027200000,1.0253,1.2488,0.9979,1.199,11143086.59
1609113600000,1.1989,1.2514,1.1568,1.2217,9630455.34
1609200000000,1.2217,1.24,1.1011,1.1653,7077481.38
1609286400000,1.166,1.2665,1.166,1.21,5598162.92
1609372800000,1.2098,1.4174,1.1674,1.3917,7386542.22
1609459200000,1.3907,1.4948,1.2862,1.3587,10549906.93
1609545600000,1.3594,1.428,1.3063,1.4124,6657173.88
1609632000000,1.4124,1.5925,1.4094,1.4707,9783612.25
1609718400000,1.4731,1.5671,1.3,1.3868,9727640.33
1609804800000,1.3874,1.523,1.3325,1.4953,9684785
1609891200000,1.4956,1.596,1.4143,1.5413,6776010.11
1609977600000,1.5413,1.5647,1.46,1.4972,6098679.85
1610064000000,1.4993,1.9507,1.4272,1.7376,16890198.72
1610150400000,1.7375,1.8436,1.6418,1.7586,21218008.94
1610236800000,1.7596,1.9494,1.6235,1.7421,10899147.75
1610323200000,1.7421,1.7599,1.3485,1.4833,8923243.7
1610409600000,1.4834,1.616,1.4242,1.4319,6843435.88
1610496000000,1.432,1.6075,1.3927,1.606,4424057.52
1610582400000,1.6074,1.7689,1.5814,1.7274,5805891.02
1610668800000,1.7279,1.9155,1.685,1.832,9843683.11
1610755200000,1.8336,2.257,1.8331,2.0871,9695920.58
1610841600000,2.0842,2.7763,2.0078,2.5013,18935946.74
1610928000000,2.5013,2.6635,2.292,2.4086,8545881.89
1611014400000,2.4086,2.4743,2.1613,2.1637,5454467.91
1611100800000,2.1636,2.5929,2.1105,2.4825,13411690.43
1611187200000,2.4869,2.5666,2.13,2.1592,9177794.33
1611273600000,2.1631,2.5299,2,2.3683,7233277.97
1611360000000,2.3712,2.524,2.3083,2.385,5088142.77
1611446400000,2.3842,2.75,2.3518,2.5614,7385139.44
1611532800000,2.5582,2.682,2.4195,2.4466,3580842.31
1611619200000,2.4409,2.5622,2.1786,2.381,6415474.27
1611705600000,2.3819,2.3819,2.0154,2.0319,7141892.28
1611792000000,2.0312,2.316,2.0055,2.2485,6105010.06
1611878400000,2.2447,2.3499,2.1003,2.1989,5839556.63
1611964800000,2.202,2.2562,2.0581,2.1705,6045781.95
1612051200000,2.1706,2.4243,2.0514,2.1441,7600845.34
1612137600000,2.1436,2.3715,2.0872,2.2665,22085003.73
1612224000000,2.264,2.56,2.2213,2.46,12026436.42
1612310400000,2.4603,2.6471,2.3921,2.5575,8144282.26
1612396800000,2.558,2.6665,2.4,2.4917,8187937.29
1612483200000,2.4951,2.948,2.494,2.8576,8276577.71
1612569600000,2.8595,2.89,2.5139,2.6854,7403729.99
1612656000000,2.69,3.527,2.59,3.4,14671469.95
1612742400000,3.4017,3.6,3.0388,3.4627,10977415.65
1612828800000,3.4649,3.493,3.2133,3.3039,5083459.36
1612915200000,3.3086,3.7026,3.125,3.2441,13230627.97
1613001600000,3.2461,3.5367,3.1581,3.4505,7477513.28
1613088000000,3.4568,4.9547,3.4142,4.7182,17111947.73
1613174400000,4.7182,5.5929,4.4787,4.8194,14334158.15
1613260800000,4.8125,4.8599,4.1501,4.3099,6150210.03
1613347200000,4.3099,4.3862,3.454,4.0255,9681769.28
1613433600000,4.0326,4.448,3.8613,4.0889,5532612.77
1613520000000,4.089,4.3963,3.8155,4.2325,5487943.36
1613606400000,4.2299,4.6685,4.0273,4.4418,5838157.48
1613692800000,4.445,4.5668,4.0982,4.3833,5269477.29
1613779200000,4.3861,4.7383,3.7257,4,6890772.88
1613865600000,3.9977,4.1999,3.8582,4.1,4229506.95
1613952000000,4.1015,4.1072,2.9735,3.7383,9951959.33
1614038400000,3.734,3.7688,2.644,3.3799,13618660.7
1614124800000,3.3716,3.66,3.1686,3.5713,6329024.74
1614211200000,3.5768,4.6964,3.4623,3.8977,11806146.66
1614297600000,3.8915,4.89,3.787,4.2309,18674750.97
1614384000000,4.235,4.486,3.8907,4.001,6184410.43
1614470400000,4.0012,4.0144,3.4148,3.8234,7446970.56
1614556800000,3.8232,4.3,3.7931,4.1933,4917644
1614643200000,4.1972,4.2447,3.8459,4.0363,4191767.89
1614729600000,4.035,4.299,3.9976,4.1679,4208807.59
1614816000000,4.1654,4.6599,4.1107,4.5338,8213502.85
1614902400000,4.5338,4.6019,4.025,4.1615,4992992.64
1614988800000,4.1582,4.2499,3.927,4.0525,2753233.66
1615075200000,4.052,4.4043,4.0505,4.2756,3250967.77
1615161600000,4.2802,4.6305,4.1219,4.576,4274549.49
1615248000000,4.578,5.8067,4.5608,5.4092,14116431.4
1615334400000,5.4043,6.24,4.9098,5.3063,15285634.18
1615420800000,5.3086,6.292,5.1062,6.0766,12108006.08
1615507200000,6.0638,7.45,5.9,6.9148,14470687.61
1615593600000,6.9231,7.58,6.5115,7.3991,7544393.03
1615680000000,7.399,7.4,6.6077,6.6135,5587564.21
1615766400000,6.6092,6.8595,5.86,5.9027,7540992.67
1615852800000,5.8937,6.9,5.5878,6.3833,6056303.72
1615939200000,6.3898,6.4371,5.95,6.2294,3364222.88
1616025600000,6.2371,6.5984,6,6.05,3578184.79
1616112000000,6.0599,6.4464,5.8656,6.1663,3254147.98
1616198400000,6.1714,6.5988,6.1162,6.2722,3266046.53
1616284800000,6.2715,6.3037,5.8037,6.0388,3968967.41
1616371200000,6.0389,6.0562,5.27,5.4066,4446588.79
1616457600000,5.4069,5.8494,5.1046,5.3055,4545878.03
1616544000000,5.3086,5.69,4.794,4.8521,4834196.65
1616630400000,4.8578,5.0923,4.4628,4.8068,4605301.38
1616716800000,4.811,5.5807,4.8052,5.481,4264539.99
1616803200000,5.4755,5.6511,5.2464,5.3274,3151351.31
1616889600000,5.3333,5.99,5.272,5.6028,4873450.48
1616976000000,5.5996,5.95,5.5139,5.809,3638192.7
1617062400000,5.807,6.699,5.7286,6.346,8177850.87
1617148800000,6.3521,6.394,5.6744,5.9933,3795053.68
1617235200000,5.9957,6.2945,5.83,5.9728,3668137.57
1617321600000,5.9747,6.1658,5.8746,5.9834,3004100.14
1617408000000,5.9887,6.4101,5.5515,5.6862,4670365.82
1617494400000,5.6845,6.1049,5.5734,6.0884,3430696.87
1617580800000,6.0867,6.31,5.8413,6.1327,3762941.69
1617667200000,6.1317,7.35,6.1248,6.7694,12388629.29
1617753600000,6.769,6.9793,5.6968,6.1245,8590357.53
1617840000000,6.1274,6.8729,6.0182,6.8164,6417423.29
1617926400000,6.8057,6.9453,6.3142,6.4216,2972369.17
1618012800000,6.4222,6.871,6.3127,6.5032,4151041.68
1618099200000,6.5021,7.4333,6.4704,6.7628,6998841.6
1618185600000,6.7694,7.4,6.5729,6.7259,6156419.72
1618272000000,6.7258,6.9198,6.3626,6.5029,5820102.03
1618358400000,6.508,6.8262,6.1557,6.3349,6207677.83
1618444800000,6.3349,7,6.2386,6.5225,4651021.03
1618531200000,6.5189,6.562,5.88,5.9344,6463845.49
1618617600000,5.9369,6.3019,5.7153,5.8744,4675563.62
1618704000000,5.8754,5.9325,4.0122,5.1534,13328612.88
1618790400000,5.1563,5.35,4.5848,4.7332,6200107.39
1618876800000,4.7319,5.1422,4.4321,4.9324,5731495.25
1618963200000,4.937,5.2,4.6315,4.7757,5516270.82
1619049600000,4.7757,5.7569,4.6642,4.7945,8497880.52
1619136000000,4.7868,4.962,4.0084,4.6549,10944330.26
1619222400000,4.6545,4.666,4.1,4.2421,4248507.66
1619308800000,4.2448,4.8688,4.2208,4.6462,4778907.42
1619395200000,4.6484,5.1999,4.5921,5.0202,5370840.03
1619481600000,5.0202,5.25,4.794,5.157,8657284.01
1619568000000,5.1503,5.21,4.7224,4.9091,5712512.39
1619654400000,4.9184,5.6286,4.7512,5.4892,10253978
1619740800000,5.4888,6,5.2577,5.5601,7169243.51
1619827200000,5.5625,5.78,5.2923,5.5042,5375437.12
1619913600000,5.5081,5.5148,5.145,5.2757,4215921.21
1620000000000,5.2759,5.5582,5.268,5.4784,4351686.51
1620086400000,5.4834,5.493,4.7926,4.8169,6213573.4
1620172800000,4.8169,5.25,4.7641,5.25,4166864.19
1620259200000,5.247,5.586,5.0204,5.2065,7337825.63
1620345600000,5.2107,5.5,5.0441,5.32,6971688.59
1620432000000,5.3201,5.5679,5.1475,5.2338,4863105.92
1620518400000,5.235,5.2686,4.8832,5.0636,4257476.5
1620604800000,5.0642,5.2826,4.36,4.6959,4889027.21
1620691200000,4.6963,4.9594,4.6142,4.9431,3722502.67
1620777600000,4.944,5.985,4.604,4.7424,15878010.07
1620864000000,4.7637,5.6399,4.51,5.4844,12914023.57
1620950400000,5.4845,5.9499,5.45,5.7383,9955827.19
1621036800000,5.7393,7.3355,5.6194,5.9421,25055681.16
1621123200000,5.9437,6.6099,5.5355,5.8717,11677332.1
1621209600000,5.8729,5.9671,5.01,5.7248,12650697.88
1621296000000,5.7244,6.2988,5.4851,5.6737,8546204.35
1621382400000,5.6792,5.8743,2.9,3.6014,22932160.55
1621468800000,3.6059,4.3782,3.2,4.19,14812707.83
1621555200000,4.1923,4.3889,3.03,3.4615,14350316.4
1621641600000,3.4624,3.5319,2.9679,3.1639,9347059.88
1621728000000,3.1664,3.37,2.2037,2.6575,16846351.12
1621814400000,2.6552,3.28,2.5702,3.2661,12629556.82
1621900800000,3.2684,3.434,2.8214,3.3345,10834305
1621987200000,3.3338,3.65,3.2383,3.537,14161499.32
1622073600000,3.5388,3.5403,3.1213,3.3049,10689164.84
1622160000000,3.3018,3.3346,2.705,2.9212,11612867.27
1622246400000,2.92,2.97,2.5279,2.6967,8775441.9
1622332800000,2.6987,3.3,2.5312,3.1149,11040633.55
1622419200000,3.1135,3.3762,2.8785,3.3548,10978931.99
1622505600000,3.3548,3.3829,2.9876,3.2351,9230154.98
1622592000000,3.2358,3.5893,3.1482,3.3134,8081483.75
1622678400000,3.3117,3.65,3.2688,3.6096,7906215.37
1622764800000,3.6116,3.6177,3.0029,3.1698,7768573.72
1622851200000,3.177,3.4326,2.9938,3.2835,7302328.12
1622937600000,3.2836,3.3184,3.1048,3.2047,3493377.64
1623024000000,3.2052,3.3126,2.91,2.9256,4733509.17
1623110400000,2.9248,2.9911,2.69,2.9,5871712.69
1623196800000,2.9,3.3335,2.781,3.2245,8556087.39
1623283200000,3.2245,3.2471,2.8811,2.9685,5751161.79
1623369600000,2.9693,3.1988,2.8965,3.0208,5656725.85
